"id","commodity__sid","commodity__code","commodity__suffix","commodity__description","commodity__validity_start","commodity__validity_end","parent__sid","parent__code","parent__suffix"
"15057","42675","5910000000","80","Transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material","1972-01-01","#NA","38920","3915000000","10"
"15058","42676","5911000000","80","Textile products and articles, for technical uses, specified in note 7 to this chapter","1972-01-01","#NA","38920","3915000000","10"
"15059","42677","5911100000","80","Textile fabrics, felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, including narrow fabrics made of velvet impregnated with rubber, for covering weaving spindles (weaving beams)","1972-01-01","#NA","42676","5911000000","80"
"15060","42681","5911200000","80","Bolting cloth, whether or not made up","1972-01-01","#NA","42676","5911000000","80"
"15061","42683","5911200020","80","Of silk","1989-01-01","#NA","42681","5911200000","80"
"15062","42684","5911200090","80","Of other textile materials","1972-01-01","#NA","42681","5911200000","80"
"15063","42685","5911310000","10","Textile fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines (for example, for pulp or asbestos-cement)","1972-01-01","#NA","42676","5911000000","80"
"15064","42686","5911310000","80","Weighing less than 650 g/m<sup>2</sup>","1972-01-01","#NA","42685","5911310000","10"
"15065","42687","5911311100","10","Of silk or man-made fibres","1972-01-01","#NA","42686","5911310000","80"
"15066","42688","5911311100","80","Woven fabrics, of a kind used in papermaking machines (for example, forming fabrics)","1972-01-01","#NA","42687","5911311100","10"
"15067","42689","5911311900","80","Other","1972-01-01","#NA","42687","5911311100","10"
"15068","42690","5911319000","80","Of other textile materials","1972-01-01","#NA","42686","5911310000","80"
"15069","42691","5911320000","80","Weighing 650 g/m<sup>2</sup> or more","1972-01-01","#NA","42685","5911310000","10"
"15070","91715","5911321100","10","Of silk or man-made fibres","2010-01-01","#NA","42691","5911320000","80"
"15071","91716","5911321100","80","Woven fabrics having a batt layer needled on them, of a kind used in papermaking machines (for example, press felts)","2010-01-01","#NA","91715","5911321100","10"
"15072","91717","5911321900","80","Other","2010-01-01","#NA","91715","5911321100","10"
"15073","42693","5911329000","80","Of other textile materials","1972-01-01","#NA","42691","5911320000","80"
"15074","42694","5911400000","80","Straining cloth of a kind used in oil-presses or the like, including that of human hair","1972-01-01","#NA","42676","5911000000","80"
"15075","42695","5911900000","80","Other","1972-01-01","#NA","42676","5911000000","80"
"15076","42696","5911901000","80","Of felt","1972-01-01","#NA","42695","5911900000","80"
"15077","102385","5911909100","10","Other","2017-01-01","#NA","42695","5911900000","80"
"15078","102380","5911909100","80","Self-adhesive circular polishing pads of a kind used for the manufacture of semiconductor wafers","2017-01-01","#NA","102385","5911909100","10"
"15079","102381","5911909900","80","Other","2017-01-01","#NA","102385","5911909100","10"
"15080","102382","5911909930","80","Parts of equipment for the purification of water by reverse osmosis, consisting essentially of plastic-based membranes, supported internally by woven or non-woven textile materials which are wound round a perforated tube, and enclosed in a cylindrical plastic casing of a wall-thickness of not more than 4 mm, whether or not housed in a cylinder of a wall-thickness of 5 mm or more","2017-01-01","#NA","102381","5911909900","80"
"15081","102383","5911909940","80","Multi-layered non-woven polyester polishing pads, impregnated with polyurethane","2017-01-01","#NA","102381","5911909900","80"
"15082","103896","5911909950","80","Loudspeaker vibration damper, made from round, corrugated, flexible and cut-to-size tissue of textile fibres of  polyester, cotton or aramid or a combination hereof, of a kind used in car loudspeakers","2018-07-01","#NA","102381","5911909900","80"
"15083","102384","5911909990","80","Other","2017-01-01","#NA","102381","5911909900","80"
"15084","42702","6000000000","80","KNITTED OR CROCHETED FABRICS","1971-12-31","#NA","#NA","#NA","#NA"
"15085","42703","6001000000","80","Pile fabrics, including 'long pile' fabrics and terry fabrics, knitted or crocheted","1972-01-01","#NA","38920","3915000000","10"
"15086","42704","6001100000","80","'Long pile' fabrics","1972-01-01","#NA","42703","6001000000","80"
"15087","42705","6001100010","80","Of synthetic fibres","1972-01-01","#NA","42704","6001100000","80"
"15088","42706","6001100020","80","Of wool or fine animal hair, of cotton or of artificial fibres","1972-01-01","#NA","42704","6001100000","80"
"15089","42707","6001100090","80","Other","1972-01-01","#NA","42704","6001100000","80"
"15090","42708","6001210000","10","Looped pile fabrics","1972-01-01","#NA","42703","6001000000","80"
"15091","42709","6001210000","80","Of cotton","1972-01-01","#NA","42708","6001210000","10"
"15092","42710","6001220000","80","Of man-made fibres","1972-01-01","#NA","42708","6001210000","10"
"15093","42711","6001290000","80","Of other textile materials","1972-01-01","#NA","42708","6001210000","10"
"15094","80907","6001290010","80","Of wool or fine animal hair","2005-01-01","#NA","42711","6001290000","80"
"15095","80908","6001290090","80","Other","2005-01-01","#NA","42711","6001290000","80"
"15096","42714","6001910000","10","Other","1972-01-01","#NA","42703","6001000000","80"
"15097","42715","6001910000","80","Of cotton","1972-01-01","#NA","42714","6001910000","10"
"15098","42720","6001920000","80","Of man-made fibres","1972-01-01","#NA","42714","6001910000","10"
"15099","42725","6001990000","80","Of other textile materials","1972-01-01","#NA","42714","6001910000","10"
"15100","80909","6001990010","80","Of wool or fine animal hair","2005-01-01","#NA","42725","6001990000","80"
"15101","80910","6001990090","80","Other","2005-01-01","#NA","42725","6001990000","80"
"15102","42728","6002000000","80","Knitted or crocheted fabrics of a width not exceeding 30|cm, containing by weight 5|% or more of elastomeric yarn or rubber thread, other than those of heading|6001","1972-01-01","#NA","38920","3915000000","10"
"15103","73876","6002400000","80","Containing by weight 5|% or more of elastomeric yarn, but not containing rubber thread","2002-01-01","#NA","42728","6002000000","80"
"15104","73877","6002400010","80","Of synthetic fibres","2002-01-01","#NA","73876","6002400000","80"
"15105","73879","6002400091","10","Other","2002-01-01","#NA","73876","6002400000","80"
"15106","73878","6002400091","80","Of wool, of cotton or artificial fibres","2002-01-01","#NA","73879","6002400091","10"
"15107","73880","6002400099","80","Other","2002-01-01","#NA","73879","6002400091","10"
"15108","73881","6002900000","80","Other","2002-01-01","#NA","42728","6002000000","80"
"15109","73882","6003000000","80","Knitted or crocheted fabrics of a width not exceeding 30 cm, other than those of heading 6001 or 6002","2002-01-01","#NA","38920","3915000000","10"
"15110","73883","6003100000","80","Of wool or fine animal hair","2002-01-01","#NA","73882","6003000000","80"
"15111","73884","6003200000","80","Of cotton","2002-01-01","#NA","73882","6003000000","80"
"15112","73885","6003300000","80","Of synthetic fibres","2002-01-01","#NA","73882","6003000000","80"
"15113","73886","6003301000","80","Raschel lace","2002-01-01","#NA","73885","6003300000","80"
"15114","73887","6003309000","80","Other","2002-01-01","#NA","73885","6003300000","80"
"15115","74434","6003400000","80","Of artificial fibres","2002-01-01","#NA","73882","6003000000","80"
"15116","73889","6003900000","80","Other","2002-01-01","#NA","73882","6003000000","80"
"15117","73890","6004000000","80","Knitted or crocheted fabrics of a width exceeding 30|cm, containing by weight 5|% or more of elastomeric yarn or rubber thread, other than those of heading|6001","2002-01-01","#NA","38920","3915000000","10"
"15118","73900","6004100000","80","Containing by weight 5|% or more of elastomeric yarn, but not containing rubber thread","2002-01-01","#NA","73890","6004000000","80"
"15119","73901","6004100010","80","Of synthetic fibres","2002-01-01","#NA","73900","6004100000","80"
"15120","73902","6004100091","10","Other","2002-01-01","#NA","73900","6004100000","80"
"15121","73903","6004100091","80","Of wool, of cotton or artificial fibres","2002-01-01","#NA","73902","6004100091","10"
"15122","73910","6004100099","80","Other","2002-01-01","#NA","73902","6004100091","10"
"15123","73911","6004900000","80","Other","2002-01-01","#NA","73890","6004000000","80"
"15124","73912","6005000000","80","Warp knit fabrics (including those made on galloon knitting machines), other than those of headings 6001 to 6004","2002-01-01","#NA","38920","3915000000","10"
"15125","73914","6005210000","10","Of cotton","2002-01-01","#NA","73912","6005000000","80"
"15126","73915","6005210000","80","Unbleached or bleached","2002-01-01","#NA","73914","6005210000","10"
"15127","73916","6005220000","80","Dyed","2002-01-01","#NA","73914","6005210000","10"
"15128","73917","6005230000","80","Of yarns of different colours","2002-01-01","#NA","73914","6005210000","10"
"15129","73918","6005240000","80","Printed","2002-01-01","#NA","73914","6005210000","10"
"15130","102392","6005350000","10","Of synthetic fibres","2017-01-01","#NA","73912","6005000000","80"
"15131","102387","6005350000","80","Fabrics specified in subheading note 1 to this chapter","2017-01-01","#NA","102392","6005350000","10"
"15132","102388","6005360000","80","Other, unbleached or bleached","2017-01-01","#NA","102392","6005350000","10"
"15133","102389","6005370000","80","Other, dyed","2017-01-01","#NA","102392","6005350000","10"
"15134","102390","6005380000","80","Other, of yarns of different colours","2017-01-01","#NA","102392","6005350000","10"
"15135","102391","6005390000","80","Other, printed","2017-01-01","#NA","102392","6005350000","10"
"15136","74435","6005410000","10","Of artificial fibres","2002-01-01","#NA","73912","6005000000","80"
"15137","73937","6005410000","80","Unbleached or bleached","2002-01-01","#NA","74435","6005410000","10"
"15138","73938","6005420000","80","Dyed","2002-01-01","#NA","74435","6005410000","10"
"15139","73939","6005430000","80","Of yarns of different colours","2002-01-01","#NA","74435","6005410000","10"
"15140","73940","6005440000","80","Printed","2002-01-01","#NA","74435","6005410000","10"
"15141","73941","6005900000","80","Other","2002-01-01","#NA","73912","6005000000","80"
"15142","87155","6005901000","80","Of wool or fine animal hair","2007-01-01","#NA","73941","6005900000","80"
"15143","87156","6005909000","80","Other","2007-01-01","#NA","73941","6005900000","80"
"15144","73942","6006000000","80","Other knitted or crocheted fabrics","2002-01-01","#NA","38920","3915000000","10"
"15145","73943","6006100000","80","Of wool or fine animal hair","2002-01-01","#NA","73942","6006000000","80"
"15146","73944","6006210000","10","Of cotton","2002-01-01","#NA","73942","6006000000","80"
"15147","73945","6006210000","80","Unbleached or bleached","2002-01-01","#NA","73944","6006210000","10"
"15148","73946","6006220000","80","Dyed","2002-01-01","#NA","73944","6006210000","10"
"15149","73947","6006230000","80","Of yarns of different colours","2002-01-01","#NA","73944","6006210000","10"
"15150","73948","6006240000","80","Printed","2002-01-01","#NA","73944","6006210000","10"
"15151","73949","6006310000","10","Of synthetic fibres","2002-01-01","#NA","73942","6006000000","80"
"15152","73950","6006310000","80","Unbleached or bleached","2002-01-01","#NA","73949","6006310000","10"
"15153","73953","6006320000","80","Dyed","2002-01-01","#NA","73949","6006310000","10"
"15154","73956","6006330000","80","Of yarns of different colours","2002-01-01","#NA","73949","6006310000","10"
"15155","73959","6006340000","80","Printed","2002-01-01","#NA","73949","6006310000","10"
"15156","73970","6006410000","10","Of artificial fibres","2002-01-01","#NA","73942","6006000000","80"
"15157","73971","6006410000","80","Unbleached or bleached","2002-01-01","#NA","73970","6006410000","10"
"15158","73972","6006420000","80","Dyed","2002-01-01","#NA","73970","6006410000","10"
"15159","73973","6006430000","80","Of yarns of different colours","2002-01-01","#NA","73970","6006410000","10"
"15160","73974","6006440000","80","Printed","2002-01-01","#NA","73970","6006410000","10"
